"Date","Time","Global_active_power","Global_reactive_power","Global_intensity","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"2006-12-16","23:59:00",2.586,0.07,11,241.63,0,1,0
"2006-12-17","00:00:00",1.044,0.152,4.4,242.73,0,2,0
"2006-12-17","00:01:00",1.52,0.22,7.4,242.2,0,1,0
"2006-12-17","00:02:00",3.038,0.194,12.6,240.14,0,2,0
"2006-12-17","00:03:00",2.974,0.194,12.4,239.97,0,1,0
"2006-12-17","00:04:00",2.846,0.198,11.8,240.39,0,2,0
"2006-12-17","00:05:00",2.848,0.198,11.8,240.59,0,1,0
"2006-12-17","00:06:00",2.858,0.202,11.8,241.14,0,1,0
"2006-12-17","00:07:00",2.472,0.208,10.8,241.62,0,2,0
"2006-12-17","00:08:00",0.658,0.244,3,243.75,0,1,0
"2006-12-17","00:09:00",0.838,0.334,4.8,242.09,0,2,0
"2006-12-17","00:10:00",2.608,0.298,10.8,239.45,0,1,0
"2006-12-17","00:11:00",2.598,0.296,10.8,239.44,0,1,0
"2006-12-17","00:12:00",2.56,0.286,10.8,238.71,0,2,0
"2006-12-17","00:13:00",2.526,0.278,10.6,236.95,0,1,0
"2006-12-17","00:14:00",2.472,0.194,10.4,237.55,0,1,0
"2006-12-17","00:15:00",1.658,0.166,8,238.48,0,1,0
"2006-12-17","00:16:00",0.422,0.184,1.8,239.79,0,2,0
"2006-12-17","00:17:00",0.79,0.178,4.6,239.47,0,1,0
"2006-12-17","00:18:00",2.436,0.12,10.2,238.51,0,1,0
"2006-12-17","00:19:00",2.396,0.056,10,239.03,0,1,0
"2006-12-17","00:20:00",2.338,0,9.8,238.37,0,1,0
"2006-12-17","00:21:00",2.304,0.062,9.6,238.38,0,0,0
"2006-12-17","00:22:00",0.276,0,1.2,240.56,0,0,0
"2006-12-17","00:23:00",0.712,0,4.6,239.84,0,0,0
"2006-12-17","00:24:00",2.332,0.06,9.6,239.11,0,0,0
"2006-12-17","00:25:00",2.344,0.058,9.6,239.99,0,0,0
"2006-12-17","00:26:00",2.354,0.058,9.8,240.64,0,0,0
"2006-12-17","00:27:00",2.332,0.06,9.6,239.45,0,0,0
"2006-12-17","00:28:00",2.368,0.056,9.8,241.4,0,0,0
"2006-12-17","00:29:00",0.612,0,4,243.68,0,0,0
"2006-12-17","00:30:00",0.286,0,1.2,244.03,0,0,0
"2006-12-17","00:31:00",1.952,0.05,8.8,242.07,0,0,0
"2006-12-17","00:32:00",2.376,0.056,9.8,241.86,0,0,0
"2006-12-17","00:33:00",2.374,0.056,9.8,241.7,0,0,0
"2006-12-17","00:34:00",2.406,0,10,240,0,0,0
"2006-12-17","00:35:00",1.004,0.094,5.6,242,0,0,0
"2006-12-17","00:36:00",0.388,0.104,1.6,242.58,0,0,0
"2006-12-17","00:37:00",1.458,0.09,7.4,242.3,0,0,0
"2006-12-17","00:38:00",2.48,0.078,10.2,241.86,0,0,0
"2006-12-17","00:39:00",2.454,0.074,10.2,240.76,0,0,0
"2006-12-17","00:40:00",2.468,0.078,10.2,241.52,0,0,0
"2006-12-17","00:41:00",2.028,0.084,9,241.88,0,0,0
"2006-12-17","00:42:00",0.382,0.108,1.6,243.65,0,0,0
"2006-12-17","00:43:00",0.902,0.098,5.2,242.62,0,0,0
"2006-12-17","00:44:00",2.466,0.076,10.2,241.43,0,0,0
"2006-12-17","00:45:00",2.456,0.076,10.2,241.18,0,0,0
"2006-12-17","00:46:00",2.45,0.074,10,240.82,0,0,0
"2006-12-17","00:47:00",2.448,0.074,10,240.78,0,0,0
"2006-12-17","00:48:00",0.93,0,5.6,242.94,0,0,0
"2006-12-17","00:49:00",0.286,0,1.2,243.84,0,0,0
"2006-12-17","00:50:00",1.376,0,7.2,243.11,0,0,0
"2006-12-17","00:51:00",2.456,0.048,10,241.98,0,0,0
"2006-12-17","00:52:00",2.456,0.048,10,242.01,0,0,0
"2006-12-17","00:53:00",2.444,0.046,10,241.38,0,0,0
"2006-12-17","00:54:00",2.122,0.048,9.2,240.91,0,0,0
"2006-12-17","00:55:00",0.356,0.07,1.4,242.13,0,0,0
"2006-12-17","00:56:00",0.952,0.062,5.6,241.5,0,0,0
"2006-12-17","00:57:00",2.426,0,10,240.45,0,0,0
"2006-12-17","00:58:00",2.42,0,10,240.35,0,0,0
"2006-12-17","00:59:00",2.412,0,10,240.65,0,0,0
"2006-12-17","01:00:00",1.008,0,5.4,242.35,0,0,0
"2006-12-17","01:01:00",0.43,0,1.8,243.4,0,0,0
"2006-12-17","01:02:00",2.676,0.088,11.4,240.69,0,0,0
"2006-12-17","01:03:00",3.766,0.208,15.6,239.13,0,0,0
"2006-12-17","01:04:00",4.582,0.258,19.6,238.08,0,13,0
"2006-12-17","01:05:00",5.282,0.15,22.4,237.38,0,35,0
"2006-12-17","01:06:00",2.362,0.096,10.4,241.35,0,28,0
"2006-12-17","01:07:00",3.25,0.084,13.6,240.95,0,37,0
"2006-12-17","01:08:00",4.618,0.104,19.6,239.61,0,27,0
"2006-12-17","01:09:00",5.242,0.178,21.8,239.49,0,37,0
"2006-12-17","01:10:00",4.86,0.198,20.2,239.65,0,36,0
"2006-12-17","01:11:00",3.738,0.238,16,240.39,0,36,0
"2006-12-17","01:12:00",3.426,0.256,14.4,240.31,0,37,0
"2006-12-17","01:13:00",5.254,0.214,22,238.15,0,35,0
"2006-12-17","01:14:00",5.246,0.23,22,237.91,0,36,0
"2006-12-17","01:15:00",5.216,0.21,22,237.44,0,36,0
"2006-12-17","01:16:00",3.858,0.24,16.6,238.52,0,36,0
"2006-12-17","01:17:00",2.822,0.188,11.8,239.55,0,36,0
"2006-12-17","01:18:00",3.84,0.164,16.6,238.27,0,35,0
"2006-12-17","01:19:00",4.636,0.14,19.4,237.37,0,36,0
"2006-12-17","01:20:00",4.634,0.152,19.4,237.17,0,35,0
"2006-12-17","01:21:00",4.652,0.142,19.4,237.92,0,36,0
"2006-12-17","01:22:00",3.13,0.13,14.6,239.82,0,26,0
"2006-12-17","01:23:00",1.756,0.05,7.6,241.18,0,24,0
"2006-12-17","01:24:00",3.478,0,15,239.84,0,36,0
"2006-12-17","01:25:00",4.5,0,18.8,239.04,0,36,0
"2006-12-17","01:26:00",3.552,0,14.8,240.29,0,21,0
"2006-12-17","01:27:00",3.94,0,16.6,239.19,0,28,0
"2006-12-17","01:28:00",2.44,0,10,240.8,0,37,0
"2006-12-17","01:29:00",2.08,0,9,241.61,0,28,0
"2006-12-17","01:30:00",3.652,0,15.2,240.11,0,22,0
"2006-12-17","01:31:00",4.432,0,18.4,239.35,0,36,0
"2006-12-17","01:32:00",4.46,0,18.6,240.08,0,36,0
"2006-12-17","01:33:00",2.186,0.124,10,242.07,0,17,0
"2006-12-17","01:34:00",2.358,0.124,9.8,241.54,0,33,0
"2006-12-17","01:35:00",3.954,0.098,16.8,239.84,0,36,0
"2006-12-17","01:36:00",3.746,0.106,15.6,240.36,0,25,0
"2006-12-17","01:37:00",3.944,0.098,16.6,239.79,0,25,0
"2006-12-17","01:38:00",3.68,0.102,15.8,239.55,0,36,0
"2006-12-17","01:39:00",1.67,0.13,7.2,242.21,0,24,0
"2006-12-17","01:40:00",3.214,0.118,14.6,241.92,0,26,0
"2006-12-17","01:41:00",4.5,0,18.6,240.42,0,36,0
"2006-12-17","01:42:00",3.8,0,15.8,241.78,0,26,0
"2006-12-17","01:43:00",2.664,0,11.2,243.31,0,23,0
"2006-12-17","01:44:00",2.528,0.122,10.4,242.92,0,37,0
"2006-12-17","01:45:00",2.668,0.14,11.6,241.8,0,18,0
"2006-12-17","01:46:00",4.256,0.184,17.8,240.29,0,30,0
"2006-12-17","01:47:00",4.126,0.244,17.6,240.61,0,28,0
"2006-12-17","01:48:00",3.216,0.27,15,242.14,0,31,0
"2006-12-17","01:49:00",0.574,0.302,2.6,243.88,0,5,0
"2006-12-17","01:50:00",2.344,0.272,10.8,241.49,0,16,0
"2006-12-17","01:51:00",3.804,0.244,16.2,240.34,0,23,0
"2006-12-17","01:52:00",4.622,0.24,19.2,239.59,0,37,0
"2006-12-17","01:53:00",3.218,0.25,13.8,240.38,0,16,0
"2006-12-17","01:54:00",0.774,0.294,4.2,242.43,0,5,0
"2006-12-17","01:55:00",0.572,0.3,2.6,243.55,0,5,0
"2006-12-17","01:56:00",1.952,0.282,9,242.33,0,5,0
"2006-12-17","01:57:00",2.608,0.188,10.8,241.86,0,4,0
"2006-12-17","01:58:00",2.6,0.134,10.6,242.14,0,5,0
"2006-12-17","01:59:00",2.568,0.132,10.6,241.97,0,5,0
"2006-12-17","02:00:00",1.334,0.148,7,242.14,0,5,0
"2006-12-17","02:01:00",0.362,0.124,1.6,244.33,0,3,0
"2006-12-17","02:02:00",1.238,0.1,6.6,245.86,0,1,0
"2006-12-17","02:03:00",2.448,0.088,10,244.84,0,2,0
"2006-12-17","02:04:00",2.426,0.082,9.8,244.83,0,1,0
"2006-12-17","02:05:00",1.794,0.098,8.4,245.8,0,2,0
"2006-12-17","02:06:00",0.288,0.118,1.2,247.65,0,1,0
"2006-12-17","02:07:00",0.608,0.12,3.8,247.49,0,1,0
"2006-12-17","02:08:00",2.426,0.082,9.8,244.73,0,2,0
"2006-12-17","02:09:00",2.442,0.088,10,244.9,0,1,0
"2006-12-17","02:10:00",2.428,0.084,9.8,244.77,0,1,0
"2006-12-17","02:11:00",0.674,0.116,4.4,247.47,0,2,0
"2006-12-17","02:12:00",0.306,0.128,1.4,248.48,0,1,0
"2006-12-17","02:13:00",2.09,0.094,9,247.01,0,2,0
"2006-12-17","02:14:00",2.508,0.134,10.2,246.12,0,1,0
"2006-12-17","02:15:00",2.228,0.126,9.4,246.32,0,1,0
"2006-12-17","02:16:00",0.308,0.108,1.4,248.01,0,0,0
"2006-12-17","02:17:00",0.29,0.102,1.2,248.2,0,0,0
"2006-12-17","02:18:00",2.442,0.072,10,245.61,0,1,0
"2006-12-17","02:19:00",2.514,0.156,10.2,245.29,0,0,0
"2006-12-17","02:20:00",2.506,0.202,10.2,243.75,0,0,0
"2006-12-17","02:21:00",0.388,0.234,1.8,246.17,0,0,0
"2006-12-17","02:22:00",0.538,0.242,3.2,246.94,0,0,0
"2006-12-17","02:23:00",2.496,0.142,10.2,245.35,0,0,0
"2006-12-17","02:24:00",2.47,0.1,10,244.97,0,1,0
"2006-12-17","02:25:00",2.448,0.096,10,244.97,0,0,0
"2006-12-17","02:26:00",0.82,0.126,5,246.17,0,0,0
"2006-12-17","02:27:00",0.308,0.13,1.4,247.3,0,0,0
"2006-12-17","02:28:00",2.45,0.102,10,244.96,0,0,0
"2006-12-17","02:29:00",2.432,0.092,9.8,244.2,0,0,0
"2006-12-17","02:30:00",2.444,0.098,10,243.93,0,0,0
"2006-12-17","02:31:00",1.97,0.1,8.8,244.35,0,0,0
"2006-12-17","02:32:00",0.256,0,1.2,246.64,0,1,0
"2006-12-17","02:33:00",0.508,0,3.6,246.7,0,0,0
"2006-12-17","02:34:00",2.37,0,9.6,244.7,0,0,0
"2006-12-17","02:35:00",2.352,0,9.6,245.05,0,0,0
"2006-12-17","02:36:00",2.14,0,9,246.52,0,0,0
"2006-12-17","02:37:00",0.212,0,0.8,248.94,0,0,0
"2006-12-17","02:38:00",0.992,0,5.8,247.33,0,1,0
"2006-12-17","02:39:00",2.362,0,9.6,245.39,0,0,0
"2006-12-17","02:40:00",2.384,0,9.6,245.71,0,0,0
"2006-12-17","02:41:00",1.928,0,8.4,246.1,0,0,0
"2006-12-17","02:42:00",0.218,0,1,249.37,0,0,0
"2006-12-17","02:43:00",0.656,0,4.4,249.07,0,1,0
"2006-12-17","02:44:00",2.398,0,9.6,247.31,0,0,0
"2006-12-17","02:45:00",2.412,0,9.6,247.26,0,0,0
"2006-12-17","02:46:00",1.672,0,7.8,245.95,0,0,0
"2006-12-17","02:47:00",0.226,0,1,246.16,0,0,0
"2006-12-17","02:48:00",1.632,0,7.8,244.51,0,0,0
"2006-12-17","02:49:00",2.352,0,9.6,243.91,0,1,0
"2006-12-17","02:50:00",2.328,0.046,9.4,243.68,0,0,0
"2006-12-17","02:51:00",0.732,0,4.6,244.57,0,0,0
"2006-12-17","02:52:00",0.206,0,0.8,245.98,0,0,0
"2006-12-17","02:53:00",2.332,0,9.6,244.32,0,0,0
"2006-12-17","02:54:00",2.39,0,9.8,244.51,0,0,0
"2006-12-17","02:55:00",2.476,0.1,10,244.84,0,1,0
"2006-12-17","02:56:00",0.604,0.126,3.8,247.15,0,0,0
"2006-12-17","02:57:00",0.38,0.178,1.8,246.59,0,0,0
"2006-12-17","02:58:00",1.774,0.21,8.4,244.52,0,0,0
"2006-12-17","02:59:00",2.52,0.202,10.4,243.43,0,0,0
"2006-12-17","03:00:00",2.542,0.214,10.4,244.06,0,0,0
"2006-12-17","03:01:00",2.228,0.294,9.8,245.05,0,4,0
"2006-12-17","03:02:00",0.59,0.316,2.6,247.12,0,4,0
"2006-12-17","03:03:00",1.354,0.316,7,246.86,0,3,0
"2006-12-17","03:04:00",2.734,0.28,11.2,245.41,0,4,0
"2006-12-17","03:05:00",2.734,0.288,11.2,245.27,0,3,0
"2006-12-17","03:06:00",2.002,0.214,9,245.79,0,4,0
"2006-12-17","03:07:00",0.472,0.144,2,247.11,0,3,0
"2006-12-17","03:08:00",0.876,0,5,244.7,0,4,0
"2006-12-17","03:09:00",2.324,0.046,9.4,243.24,0,0,0
"2006-12-17","03:10:00",2.342,0,9.6,243.46,0,0,0
"2006-12-17","03:11:00",2.326,0.046,9.4,243.57,0,0,0
"2006-12-17","03:12:00",0.302,0,2,246.19,0,0,0
"2006-12-17","03:13:00",0.208,0,0.8,247.17,0,0,0
"2006-12-17","03:14:00",2.022,0,8.8,245.69,0,0,0
"2006-12-17","03:15:00",2.356,0,9.6,245.08,0,0,0
"2006-12-17","03:16:00",2.346,0,9.6,243.7,0,1,0
"2006-12-17","03:17:00",2.24,0,9.2,243.92,0,0,0
"2006-12-17","03:18:00",0.224,0,1,245.54,0,0,0
"2006-12-17","03:19:00",0.424,0,3.2,244.88,0,0,0
"2006-12-17","03:20:00",2.344,0,9.6,243.27,0,0,0
"2006-12-17","03:21:00",2.308,0.048,9.4,242.65,0,0,0
"2006-12-17","03:22:00",2.338,0,9.6,243.29,0,1,0
"2006-12-17","03:23:00",1.48,0,7.4,243.73,0,0,0
"2006-12-17","03:24:00",0.222,0,1,245.29,0,0,0
"2006-12-17","03:25:00",0.82,0,5.2,245.38,0,0,0
"2006-12-17","03:26:00",2.352,0,9.6,243.84,0,0,0
"2006-12-17","03:27:00",2.312,0.048,9.4,242.8,0,0,0
"2006-12-17","03:28:00",2.324,0,9.6,242.52,0,1,0
"2006-12-17","03:29:00",0.232,0,1.4,244.9,0,0,0
"2006-12-17","03:30:00",0.342,0.12,1.6,244.81,0,0,0
"2006-12-17","03:31:00",1.94,0.098,8.8,243.8,0,0,0
"2006-12-17","03:32:00",2.456,0.098,10,244.03,0,0,0
"2006-12-17","03:33:00",2.448,0.096,10,244.73,0,0,0
"2006-12-17","03:34:00",1.838,0.108,8.4,244.66,0,1,0
"2006-12-17","03:35:00",0.32,0.13,1.4,246.4,0,0,0
"2006-12-17","03:36:00",1.154,0.116,6.4,245.5,0,0,0
"2006-12-17","03:37:00",2.442,0.096,10,243.49,0,0,0
"2006-12-17","03:38:00",2.41,0.09,9.8,243.08,0,0,0
"2006-12-17","03:39:00",2.282,0.096,9.6,243.17,0,0,0
"2006-12-17","03:40:00",0.32,0.126,1.6,244.44,0,0,0
"2006-12-17","03:41:00",0.812,0.224,4.8,244.05,0,1,0
"2006-12-17","03:42:00",2.446,0.138,10,242.72,0,0,0
"2006-12-17","03:43:00",2.426,0.066,9.8,243.81,0,0,0
"2006-12-17","03:44:00",2.41,0.062,9.8,244.12,0,0,0
"2006-12-17","03:45:00",0.436,0.096,2.8,245.64,0,0,0
"2006-12-17","03:46:00",0.492,0.088,3.2,245.18,0,0,0
"2006-12-17","03:47:00",2.424,0.064,9.8,243.7,0,1,0
"2006-12-17","03:48:00",2.392,0.058,9.8,243.41,0,0,0
"2006-12-17","03:49:00",2.382,0,9.8,243.42,0,0,0
"2006-12-17","03:50:00",0.754,0,4.8,245.53,0,0,0
"2006-12-17","03:51:00",0.412,0,3,246.54,0,0,0
"2006-12-17","03:52:00",2.354,0,9.6,244.63,0,0,0
"2006-12-17","03:53:00",2.412,0,9.8,244.59,0,1,0
"2006-12-17","03:54:00",2.426,0.082,9.8,244.42,0,2,0
"2006-12-17","03:55:00",1.384,0.1,7.2,244.64,0,2,0
"2006-12-17","03:56:00",0.292,0.11,1.2,245.31,0,1,0
"2006-12-17","03:57:00",1.33,0.098,7,243.78,0,2,0
"2006-12-17","03:58:00",2.396,0.076,9.8,242.57,0,1,0
"2006-12-17","03:59:00",2.422,0.082,9.8,243.16,0,2,0
"2006-12-17","04:00:00",2.402,0.076,9.8,243.18,0,1,0
"2006-12-17","04:01:00",0.43,0.112,2.6,245.02,0,2,0
"2006-12-17","04:02:00",0.666,0.104,4.2,244.9,0,2,0
"2006-12-17","04:03:00",2.42,0.08,9.8,242.77,0,1,0
"2006-12-17","04:04:00",2.39,0.074,9.8,242.47,0,2,0
"2006-12-17","04:05:00",2.446,0.12,10,242.14,0,1,0
"2006-12-17","04:06:00",0.978,0.248,5.6,245.15,0,2,0
"2006-12-17","04:07:00",0.4,0.254,1.8,245.86,0,1,0
"2006-12-17","04:08:00",2.432,0.222,10.2,243.47,0,2,0
"2006-12-17","04:09:00",2.5,0.214,10.2,243.36,0,1,0
"2006-12-17","04:10:00",2.52,0.22,10.4,243.54,0,2,0
"2006-12-17","04:11:00",0.788,0.246,4.8,245.68,0,1,0
"2006-12-17","04:12:00",0.402,0.256,2,245.69,0,2,0
"2006-12-17","04:13:00",2.238,0.216,9.6,243.21,0,1,0
"2006-12-17","04:14:00",2.512,0.22,10.2,243.49,0,2,0
"2006-12-17","04:15:00",2.486,0.212,10.2,243.2,0,1,0
"2006-12-17","04:16:00",1.936,0.23,8.8,244.12,0,1,0
"2006-12-17","04:17:00",0.376,0.256,1.8,246.45,0,2,0
"2006-12-17","04:18:00",0.908,0.078,5.2,245.71,0,1,0
"2006-12-17","04:19:00",2.336,0.046,9.4,243.86,0,0,0
"2006-12-17","04:20:00",2.346,0,9.6,243.5,0,0,0
"2006-12-17","04:21:00",2.328,0.046,9.4,243.62,0,0,0
"2006-12-17","04:22:00",1.708,0,8,243.73,0,0,0
"2006-12-17","04:23:00",0.206,0,0.8,245.17,0,0,0
"2006-12-17","04:24:00",0.516,0,3.6,245.13,0,1,0
"2006-12-17","04:25:00",2.426,0.06,9.8,243.67,0,0,0
"2006-12-17","04:26:00",2.43,0.066,9.8,244,0,0,0
"2006-12-17","04:27:00",2.424,0.06,9.8,243.6,0,0,0
"2006-12-17","04:28:00",2.306,0.064,9.6,242.93,0,0,0
"2006-12-17","04:29:00",0.288,0.088,1.2,245.08,0,0,0
"2006-12-17","04:30:00",0.756,0.092,3.8,245.69,0,0,5
"2006-12-17","04:31:00",3.498,0.05,14.4,242.83,0,0,19
"2006-12-17","04:32:00",3.522,0.054,14.4,242.92,0,1,18
"2006-12-17","04:33:00",3.46,0,14.2,243.03,0,0,19
"2006-12-17","04:34:00",3.434,0.05,14,242.95,0,0,18
"2006-12-17","04:35:00",1.646,0,7.4,245.6,0,0,19
"2006-12-17","04:36:00",1.336,0,5.4,245.94,0,0,18
"2006-12-17","04:37:00",2.874,0,12.4,244.16,0,1,18
"2006-12-17","04:38:00",3.41,0.056,14,243.04,0,0,19
"2006-12-17","04:39:00",3.412,0.052,14,242.49,0,0,18
"2006-12-17","04:40:00",3.386,0.056,13.8,242.22,0,0,18
"2006-12-17","04:41:00",1.844,0.048,8.2,244.07,0,0,18
"2006-12-17","04:42:00",1.414,0.106,5.8,244.55,0,0,18
"2006-12-17","04:43:00",3.352,0.086,14,242.89,0,1,18
"2006-12-17","04:44:00",3.5,0.08,14.4,242.65,0,0,18
"2006-12-17","04:45:00",3.516,0.084,14.4,242.63,0,0,18
"2006-12-17","04:46:00",3.174,0.084,13.4,243.15,0,0,18
"2006-12-17","04:47:00",1.428,0.114,5.8,245.1,0,0,19
"2006-12-17","04:48:00",1.994,0.1,9,244.15,0,0,18
"2006-12-17","04:49:00",3.492,0.082,14.4,241.83,0,1,18
"2006-12-17","04:50:00",3.46,0.076,14.2,241.53,0,0,18
"2006-12-17","04:51:00",3.492,0.082,14.4,242.06,0,0,18
"2006-12-17","04:52:00",3.482,0.08,14.2,242.39,0,0,18
"2006-12-17","04:53:00",1.492,0.104,6.2,245.95,0,0,18
"2006-12-17","04:54:00",1.326,0,5.4,246.55,0,0,19
"2006-12-17","04:55:00",3.282,0.046,13.6,243.76,0,1,18
"2006-12-17","04:56:00",3.422,0.054,14,243.58,0,0,18
"2006-12-17","04:57:00",3.424,0.05,14,242.95,0,0,18
"2006-12-17","04:58:00",3.254,0.054,13.4,242.7,0,0,18
"2006-12-17","04:59:00",1.32,0,5.4,244.27,0,0,18
"2006-12-17","05:00:00",2.294,0,10.4,243.14,0,0,19
"2006-12-17","05:01:00",3.4,0.052,14,242.01,0,0,17
"2006-12-17","05:02:00",3.402,0.056,14,242.73,0,0,18
"2006-12-17","05:03:00",3.418,0.05,14,242.7,0,1,18
"2006-12-17","05:04:00",2.994,0.05,12.6,243.77,0,0,19
"2006-12-17","05:05:00",1.326,0,5.4,244.66,0,0,18
"2006-12-17","05:06:00",2.02,0,9.2,243.62,0,0,18
"2006-12-17","05:07:00",3.378,0.056,14,241.41,0,0,18
"2006-12-17","05:08:00",3.372,0.054,14,240.91,0,1,18
"2006-12-17","05:09:00",3.374,0.046,14,240.82,0,0,17
"2006-12-17","05:10:00",3.426,0.046,14.2,240.23,0,0,18
"2006-12-17","05:11:00",1.462,0.066,6.2,242.12,0,0,18
"2006-12-17","05:12:00",1.834,0.07,8.4,242.93,0,0,18
"2006-12-17","05:13:00",3.462,0.046,14.2,242.13,0,0,18
"2006-12-17","05:14:00",3.486,0.054,14.2,242.49,0,1,18
"2006-12-17","05:15:00",2.91,0.056,12,243.69,0,0,9
"2006-12-17","05:16:00",0.936,0.09,5.4,245.93,0,0,0
"2006-12-17","05:17:00",0.338,0.152,1.6,246.45,0,0,0
"2006-12-17","05:18:00",1.926,0.136,8.8,244.33,0,0,0
"2006-12-17","05:19:00",2.42,0.088,9.8,242.87,0,0,0
"2006-12-17","05:20:00",2.438,0.094,10,243.06,0,1,0
"2006-12-17","05:21:00",2.43,0.092,9.8,243.67,0,0,0
"2006-12-17","05:22:00",2.454,0.098,10,244.05,0,0,0
"2006-12-17","05:23:00",0.424,0.126,2.6,246.26,0,0,0
"2006-12-17","05:24:00",0.716,0.128,4.4,246.23,0,0,0
"2006-12-17","05:25:00",2.462,0.098,10,245.16,0,0,0
"2006-12-17","05:26:00",2.46,0.1,10,244.25,0,1,0
"2006-12-17","05:27:00",2.418,0.09,9.8,243.19,0,0,0
"2006-12-17","05:28:00",1,0.112,5.8,243.77,0,0,0
"2006-12-17","05:29:00",0.298,0.118,1.2,244.73,0,0,0
"2006-12-17","05:30:00",1.65,0,7.8,243.03,0,0,0
"2006-12-17","05:31:00",2.31,0.048,9.4,242.67,0,0,0
"2006-12-17","05:32:00",2.332,0,9.6,242.87,0,1,0
"2006-12-17","05:33:00",2.242,0.046,9.2,243.03,0,0,0
"2006-12-17","05:34:00",0.224,0,1,244.96,0,0,0
"2006-12-17","05:35:00",0.752,0,4.8,244.5,0,0,0
"2006-12-17","05:36:00",2.33,0,9.6,242.56,0,0,0
"2006-12-17","05:37:00",2.322,0,9.4,242.61,0,0,0
"2006-12-17","05:38:00",2.312,0.048,9.4,242.19,0,0,0
"2006-12-17","05:39:00",0.76,0,4.8,243.74,0,1,0
"2006-12-17","05:40:00",0.364,0,2.6,244.4,0,0,0
"2006-12-17","05:41:00",2.336,0,9.6,242.39,0,0,0
"2006-12-17","05:42:00",2.312,0.048,9.4,242.51,0,0,0
"2006-12-17","05:43:00",2.332,0,9.6,242.61,0,0,0
"2006-12-17","05:44:00",0.856,0,5.2,243.82,0,0,0
"2006-12-17","05:45:00",0.864,0,5.4,243.55,0,1,0
"2006-12-17","05:46:00",2.302,0.05,9.4,242.22,0,0,0
"2006-12-17","05:47:00",2.324,0,9.6,242.6,0,0,0
"2006-12-17","05:48:00",1.852,0,8.4,243.74,0,0,0
"2006-12-17","05:49:00",0.226,0,1,247.08,0,0,0
"2006-12-17","05:50:00",2.184,0,9.2,244.99,0,0,0
"2006-12-17","05:51:00",2.38,0,9.6,245.62,0,1,0
"2006-12-17","05:52:00",1.92,0,8.6,245.71,0,0,0
"2006-12-17","05:53:00",0.254,0,1.2,246.97,0,0,0
"2006-12-17","05:54:00",2.164,0.098,9.2,244.63,0,0,0
"2006-12-17","05:55:00",2.554,0.188,10.4,244.72,0,0,0
"2006-12-17","05:56:00",2.026,0.212,9,245.14,0,0,0
"2006-12-17","05:57:00",0.414,0.244,2,246.58,0,1,0
"2006-12-17","05:58:00",2.106,0.206,9.2,244.28,0,0,0
"2006-12-17","05:59:00",2.522,0.202,10.4,243.58,0,0,0
"2006-12-17","06:00:00",2.076,0.206,9.2,244.36,0,0,0
"2006-12-17","06:01:00",0.402,0.238,1.8,245.77,0,0,0
"2006-12-17","06:02:00",2.118,0.204,9.2,243.95,0,0,0
"2006-12-17","06:03:00",2.486,0.176,10.2,243.01,0,1,0
"2006-12-17","06:04:00",1.34,0.2,7,245.34,0,1,0
"2006-12-17","06:05:00",0.666,0.258,4,246,0,1,0
"2006-12-17","06:06:00",2.44,0.11,10,243.7,0,2,0
"2006-12-17","06:07:00",2.426,0.082,9.8,243.53,0,2,0
"2006-12-17","06:08:00",1.278,0.096,6.8,243.92,0,1,0
"2006-12-17","06:09:00",0.43,0.106,2.8,244.99,0,2,0
"2006-12-17","06:10:00",2.426,0.08,10,243.06,0,1,0
"2006-12-17","06:11:00",2.382,0.072,9.8,241.95,0,2,0
"2006-12-17","06:12:00",2.406,0.078,9.8,242.35,0,2,0
"2006-12-17","06:13:00",0.33,0.106,1.8,244.82,0,1,0
"2006-12-17","06:14:00",1.208,0.098,6.6,243.99,0,2,0
"2006-12-17","06:15:00",2.406,0.076,9.8,242.91,0,1,0
"2006-12-17","06:16:00",2.442,0.086,10,242.84,0,2,0
"2006-12-17","06:17:00",2.426,0.082,10,243.09,0,1,0
"2006-12-17","06:18:00",2.432,0.084,10,242.41,0,2,0
"2006-12-17","06:19:00",2.414,0.08,9.8,242.63,0,1,0
"2006-12-17","06:20:00",0.484,0.116,2.4,244.86,0,2,0
"2006-12-17","06:21:00",0.312,0.112,1.4,245.05,0,1,0
"2006-12-17","06:22:00",2.352,0.088,9.8,243.36,0,2,0
"2006-12-17","06:23:00",2.428,0.084,9.8,243.66,0,1,0
"2006-12-17","06:24:00",2.582,0.092,10.6,244.02,0,2,0
"2006-12-17","06:25:00",2.784,0.086,11.4,243.85,0,1,0
"2006-12-17","06:26:00",2.68,0.09,11,243.73,0,1,0
"2006-12-17","06:27:00",1.42,0.098,7,244.93,0,2,0
"2006-12-17","06:28:00",0.908,0.088,3.8,244.83,0,1,0
"2006-12-17","06:29:00",3.194,0.048,13.2,242.05,0,0,0
"2006-12-17","06:30:00",3.328,0.094,13.6,241.89,0,0,0
"2006-12-17","06:31:00",2.67,0.094,11.6,242.62,0,0,0
"2006-12-17","06:32:00",1.238,0.124,5,244.76,0,1,0
"2006-12-17","06:33:00",1.12,0.116,4.6,244.4,0,0,0
"2006-12-17","06:34:00",0.592,0.128,2.6,245.39,0,0,0
"2006-12-17","06:35:00",0.8,0.122,3.2,245.94,0,0,0
